0,2,30.0
0,2,30.0
0,2,30.0
0,2,30.0
0,2,30.0
-1,4,30.0
2,3,30.0
-2,3,30.0
0,3,30.0
2,3,30.0
0,3,30.0
-2,3,30.0
3,3,30.0
0,2,30.0
-1,2,30.0
0,2,30.0
2,2,30.0
-1,2,30.0
-1,3,30.0
2,3,30.0
-1,3,30.0
0,2,30.0
1,2,30.0
-2,1,30.0
-1,2,30.0
-2,2,30.0
0,2,30.0
-2,1,30.0
0,0,30.0
2,2,30.0
-1,1,30.0
1,1,30.0
0,2,30.0
1,2,30.0
-1,1,30.0
2,2,30.0
4,1,30.0
-1,1,30.0
1,2,30.0
2,0,30.0
1,0,30.0
-2,1,30.0
0,1,30.0
2,0,30.0
-1,1,30.0
2,0,30.0
2,0,30.0
-1,1,30.0
0,2,30.0
1,2,30.0
0,1,30.0
0,2,30.0
